id,name_ja,name_en,image_file_path,category,is_dictionary_visible,series_id,series_ja,series_en,rarity,expansion,hp,phy,int,agi,active_skill_name_ja,active_skill_name_en,active_skill_text_ja,active_skill_text_en,aura_name_ja,aura_text_ja
17041,ライム.RepS,Lime.RepS,Image/Extensions/17041.png,replica,false,41,ライム,Lime,RepS,Legacy,114,66,0,0,シトラスフレーバーS,Citrus Flavor S,先頭の敵に自身のPHYの35 ~ 45%ダメージ / 自身のHPを与えたダメージの20 ~ 40%回復,Deal damage to the first enemy equal to 35 ~ 45% of this hero's PHY. / Heal this hero for 20 ~ 40% of damage dealt.,,
17042,グラファイト.RepS,Graphite.RepS,Image/Extensions/17042.png,replica,false,42,グラファイト,Graphite,RepS,Legacy,0,66,0,38,熱伝導S,Thermal Conduction S,HPが最も低い敵に自身のPHYの25 ~ 45%ダメージ / 最後尾の敵に{successRate}%の確率で恐怖を付与,Deal damage to the enemy with the lowest HP equal to 25 ~ 45% of this hero's PHY. / {successRate}% chance to inflict Fear on the last enemy.,,
17043,グレープ.RepS,Grape.RepS,Image/Extensions/17043.png,replica,false,43,グレープ,Grape,RepS,Legacy,0,38,40,26,甲州S,Koshu S,敵全体のAGIを自身のPHYの1 ~ 4%ダウン / 後衛の敵に自身のINTの25 ~ 35%ダメージ,Decrease the AGI of all enemies by 1 ~ 4% of this hero's PHY. / Deal damage to the backline enemy equal to 25 ~ 35% of this hero's INT.,,
17044,セージ.RepS,Sage.RepS,Image/Extensions/17044.png,replica,false,44,セージ,Sage,RepS,Legacy,0,40,26,38,ハーブキャンディS,Haeb Candy S,味方全体のAGIを自身のPHYの2 ~ 4%アップ / 最後尾の敵に{successRate}%の確率で睡眠を付与,Increase the AGI of all allies by 2 ~ 4% of this hero's PHY. / {successRate}% chance to inflict Sleep on the last enemy.,,
17045,ブルーベリー.RepS,Blueberry.RepS,Image/Extensions/17045.png,replica,false,45,ブルーベリー,Blueberry,RepS,Legacy,114,0,52,14,ポークウィードS,Pokeweed S,前衛の敵に自身のINTの40%ダメージ / 中衛の敵に自身のINTの35%ダメージ / 後衛の敵に自身のINTの20%ダメージ / INTが最も低い敵に{successRate}%の確率で毒を付与,Deal damage to the frontline enemy equal to 40% of this hero's INT. / Deal damage to the midline enemy equal to 35% of this hero's INT. / Deal damage to the backline enemy equal to 20% of this hero's INT. / {successRate}% chance to inflict Poison on the enemy with the lowest INT.,,
17046,ルビー.RepS,Ruby.RepS,Image/Extensions/17046.png,replica,false,46,ルビー,Ruby,RepS,Legacy,78,40,0,38,カボションカットS,Cabochon Cut S,先頭の敵に自身のPHYの20 ~ 25%ダメージ / 自身に{successRate}%の確率でバリアを付与 / 自身のAGIを自身のAGIの6%ダウン,Deal damage to the first enemy equal to 20 ~ 25% of this hero's PHY. / {successRate}% chance to inflict Barrier on this hero. / Decrease this hero's AGI by 6% of this hero's AGI.,,
17047,シップ.RepS,Ship.RepS,Image/Extensions/17047.png,replica,false,47,シップ,Ship,RepS,Legacy,30,40,40,14,カルバリン砲S,Culverin S,AGIが最も高い敵に自身のINTの0 ~ 40%ダメージ / AGIが最も高い敵に自身のPHYの0 ~ 40%ダメージ,Deal damage to the enemy with the highest AGI equal to 0 ~ 40% of this hero's INT. / Deal damage to the enemy with the highest AGI equal to 0 ~ 40% of this hero's PHY.,CEボーナス 9%,クエスト時、このヒーローの獲得CEが9%アップ
17048,ナイフ.RepS,Knife.RepS,Image/Extensions/17048.png,replica,false,48,ナイフ,Knife,RepS,Legacy,0,36,0,68,カットS,Cut S,AGIが最も高い敵に自身のPHYの45 ~ 55%ダメージ / AGIが最も高い敵に{successRate}%の確率で恐怖を付与,Deal damage to the enemy with the highest AGI equal to 45 ~ 55% of this hero's PHY. / {successRate}% chance to inflict Fear on the enemy with the highest AGI.,,
17049,アルケブス.RepS,Arquebus.RepS,Image/Extensions/17049.png,replica,false,49,アルケブス,Arquebus,RepS,Legacy,108,0,68,0,ファイアS,Fire S,AGIが最も高い敵に自身のINTの40 ~ 50%ダメージ / AGIが最も高い敵に{successRate}%の確率で混乱を付与,Deal damage to the enemy with the highest AGI equal to 40 ~ 50% of this hero's INT. / {successRate}% chance to inflict Confusion on the enemy with the highest AGI.,,
17050,リソグラフィー.RepS,Lithography.RepS,Image/Extensions/17050.png,replica,false,50,リソグラフィ,Lithography,RepS,Legacy,0,0,68,36,祈りの言葉S,Prayer S,先頭の味方のHPを回復係数の15 ~ 25%回復 / 自身のHPを回復係数の15 ~ 25%回復,Heal the first ally for 15 ~ 25% of Healing Coefficient. / Heal this hero for 15 ~ 25% of Healing Coefficient.,,
17051,ウィップ.RepS,Whip.RepS,Image/Extensions/17051.png,replica,false,51,ウィップ,Whip,RepS,Legacy,0,52,26,26,ウィップラッシュS,Whiplash S,「PHYが最も低い敵に自身のPHYの16 ~ 31%ダメージ」を2回繰り返す,[2 times]Deal damage to the enemy with the lowest PHY equal to 16 ~ 31% of this hero's PHY.,,
17055,スイーツ.RepS,Sweets.RepS,Image/Extensions/17055.png,replica,false,55,スイーツ,Sweets,RepS,Legacy,132,0,60,0,恨みを受けよ！S,Resentment S,HPが最も高い敵に自身のINTの15 ~ 25%ダメージ / HPが最も高い敵に対象のPHY/INT/AGI増加量合計の10 ~ 30%ダメージ,Deal damage to the enemy with the highest HP equal to 15 ~ 25% of this hero's INT. / Deal damage to the enemy with the highest HP equal to 10 ~ 30% of the total PHY/INT/AGI increase of target.,,
17056,シックル.RepS,Sickle.RepS,Image/Extensions/17056.png,replica,false,56,シックル,Sickle,RepS,Legacy,42,60,0,30,モーウィングS,MowingS,PHYが最も低い敵に自身のPHYの50 ~ 60%ダメージ / PHYが最も低い敵のINTを自身のPHYの5%ダウン,Deal damage to the enemy with the lowest PHY equal to 50 ~ 60% of this hero's PHY. / Decrease the INT of the enemy with the lowest PHY by 5% of this hero's PHY.,,
17057,ワンド.RepS,Wand.RepS,Image/Extensions/17057.png,replica,false,57,ワンド,Wand,RepS,Legacy,66,0,74,8,マジックS,Magic S,PHYが最も低い敵に自身のINTの40 ~ 50%ダメージ / PHYが最も低い敵に自身のINT減少量の50 ~ 54%ダメージ,Deal damage to the enemy with the lowest PHY equal to 40 ~ 50% of this hero's INT. / Deal damage to the enemy with the lowest PHY equal to 50 ~ 54% of this hero's INT decrease.,,
17058,サケ.RepS,Sake.RepS,Image/Extensions/17058.png,replica,false,58,サケ,Sake,RepS,Legacy,108,18,42,8,ドランクS,Drunk S,HPが最も低い味方のHPを回復係数の35 ~ 45%回復 / 敵全体のPHYを対象のPHY増加量の25%ダウン / 敵全体のAGIを対象のAGI増加量の25%ダウン,Heal the ally with the lowest HP for 35 ~ 45% of Healing Coefficient. / Decrease the PHY of all enemies by 25% of target's PHY increase. / Decrease the AGI of all enemies by 25% of target's AGI increase.,,
17059,ハット.RepS,Hat.RepS,Image/Extensions/17059.png,replica,false,59,ハット,Hat,RepS,Legacy,204,0,36,0,ノーブルS,Noble S,自身のINTを自身のINTの10 ~ 15%アップ,Increase this hero's INT by 10 ~ 15% of this hero's INT.,,
17060,手塚オールスター.RepS,Tezuka All-star.RepS,Image/Extensions/17060.png,replica,false,60,手塚オールスター,Tezuka All-star,RepS,Legacy,72,52,14,14,手塚オールスターS,Tezuka All-star S,前衛の敵に自身のPHYの45%ダメージ / 中衛の敵に自身のPHYの40%ダメージ / 後衛の敵に自身のPHYの20%ダメージ / HPが最も低い敵に{successRate}%の確率で出血を付与,Deal damage to the frontline enemy equal to 45% of this hero's PHY. / Deal damage to the midline enemy equal to 40% of this hero's PHY. / Deal damage to the backline enemy equal to 20% of this hero's PHY. / {successRate}% chance to inflict Bleed on the enemy with the lowest HP.,,
17063,ピエロ.RepS,Pierrot.RepS,Image/Extensions/17063.png,replica,false,63,ピエロ,Pierrot,RepS,Legacy,0,44,44,16,ジャグラーS,Juggler S,PHYが最も高い味方のPHYを自身のPHYの8%アップ / INTが最も高い味方のINTを自身のINTの8%アップ / 中衛の敵に{successRate}%の確率で気絶を付与,Increase the PHY of the ally with the highest PHY by 8% of this hero's PHY. / Increase the INT of the ally with the highest INT by 8% of this hero's INT. / {successRate}% chance to inflict Stun on the midline enemy.,,
17064,フルート.RepS,Flute.RepS,Image/Extensions/17064.png,replica,false,64,フルート,Flute,RepS,Legacy,180,0,0,44,ハーモニクスS,Harmonics S,味方全体のHPを自身の最大HPの7 ~ 10%回復 / 先頭の味方の混乱を{successRate}%の確率で解除 / 先頭の味方の恐怖を{successRate}%の確率で解除 / 最後尾の味方の混乱を{successRate}%の確率で解除 / 最後尾の味方の恐怖を{successRate}%の確率で解除,Heal all allies for 7 ~ 10% of this hero's Max HP. / {successRate}% chance to remove Confusion from the first ally. / {successRate}% chance to remove Fear from the first ally. / {successRate}% chance to remove Confusion from the last ally. / {successRate}% chance to remove Fear from the last ally.,,
17065,ハープ.RepS,Harp.RepS,Image/Extensions/17065.png,replica,false,65,ハープ,Harp,RepS,Legacy,30,0,72,22,ディケードS,Decade S,最後尾の敵に自身のINTの40 ~ 50%ダメージ / 最後尾の敵に{successRate}%の確率で睡眠を付与,Deal damage to the last enemy equal to 40 ~ 50% of this hero's INT. / {successRate}% chance to inflict Sleep on the last enemy.,,
17066,マラカス.RepS,Maracas.RepS,Image/Extensions/17066.png,replica,false,66,マラカス,Maracas,RepS,Legacy,90,56,0,18,サルサS,Salsa S,味方全体のPHYを対象のPHY減少量の24%アップ / 味方全体のINTを対象のINT減少量の14%アップ / 最後尾の敵に自身のPHYの45 ~ 55%ダメージ,Increase the PHY of all allies by 24% of target's PHY decrease. / Increase the INT of all allies by 14% of target's INT decrease. / Deal damage to the last enemy equal to 45 ~ 55% of this hero's PHY.,,
17067,ホルン.RepS,Horn.RepS,Image/Extensions/17067.png,replica,false,67,ホルン,Horn,RepS,Legacy,150,0,0,54,ハーフストップS,Half Stop S,最大HPが最も高い味方に{successRate}%の確率でバリアを付与 / 敵全体のAGIを対象のAGI増加量の25%ダウン / 味方全体のAGIを対象のAGI減少量の28%アップ,{successRate}% chance to inflict Barrier on the ally with the highest Max HP. / Decrease the AGI of all enemies by 25% of target's AGI increase. / Increase the AGI of all allies by 28% of target's AGI decrease.,,
17068,クラヴィア.RepS,Clavia.RepS,Image/Extensions/17068.png,replica,false,68,クラヴィア,Clavia,RepS,Legacy,54,70,0,16,アンサンブルS,Ensemble S,自身のPHYを自身のPHYの14%ダウン / HPが最も低い敵に自身のPHY減少量の50 ~ 60%ダメージ,Decrease this hero's PHY by 14% of this hero's PHY. / Deal damage to the enemy with the lowest HP equal to 50 ~ 60% of this hero's PHY decrease.,,
17069,ヴァイオリン.RepS,Violin.RepS,Image/Extensions/17069.png,replica,false,69,ヴァイオリン,Violin,RepS,Legacy,120,0,26,38,スケルツォS,Scherzo S,HPが最も低い味方のHPを回復係数の30 ~ 40%回復 / INTが最も高い味方のAGIを自身のAGIの9%アップ,Heal the ally with the lowest HP for 30 ~ 40% of Healing Coefficient. / Increase the AGI of the ally with the highest INT by 9% of this hero's AGI.,,
17070,ニコ.RepS,Erhu.RepS,Image/Extensions/17070.png,replica,false,70,ニコ,Erhu,RepS,Legacy,84,0,66,10,ラバーブS,Rebab S,INTが最も低い味方のINTを対象のINT減少量の32%アップ / 最大HPが最も高い敵に自身のINTの45 ~ 55%ダメージ / INTが最も低い敵のINTを対象のINT減少量の32%アップ,Increase the INT of the ally with the lowest INT by 32% of target's INT decrease. / Deal damage to the enemy with the highest Max HP equal to 45 ~ 55% of this hero's INT. / Increase the INT of the enemy with the lowest INT by 32% of target's INT decrease.,,
17071,ドラム.RepS,Drum.RepS,Image/Extensions/17071.png,replica,false,71,ドラム,Drum,RepS,Legacy,66,52,0,30,テンポS,Tempo S,「HPが最も低い味方のHPをPHY回復係数の15%回復」を3回繰り返す / HPが最も低い味方のINTを自身のPHYの5%アップ,[3 times]Heal the ally with the lowest HP for 15% of PHY Healing Coefficient. / Increase the INT of the ally with the lowest HP by 5% of this hero's PHY.,,
17072,シタール.RepS,Sitar.RepS,Image/Extensions/17072.png,replica,false,72,シタール,Sitar,RepS,Legacy,42,64,0,26,ジュワリS,Jivari S,先頭の敵に自身のPHYの45%ダメージ / 中衛の敵に自身のPHYの65%ダメージ / 最後尾の敵に{successRate}%の確率で恐怖を付与,Deal damage to the first enemy equal to 45% of this hero's PHY. / Deal damage to the midline enemy equal to 65% of this hero's PHY. / {successRate}% chance to inflict Fear on the last enemy.,,
17073,マレット.RepS,Mallet.RepS,Image/Extensions/17073.png,replica,false,73,マレット,Mallet,RepS,Legacy,0,62,0,42,トウリョウ S,Touryou S,INTが最も低い敵に自身のPHYの40 ~ 55%ダメージ、対象が睡眠なら90 ~ 105%ダメージ,Deal damage to the enemy with the lowest INT equal to 40 ~ 55% of this hero's PHY. 90 ~ 105% if affected by Sleep.,,
17074,ハンドカノン.RepS,Hand cannon.RepS,Image/Extensions/17074.png,replica,false,74,ハンドカノン,Hand cannon,RepS,Legacy,0,0,62,42,ブッパS,Buppa S,PHYが最も低い敵に自身のINTの40 ~ 50%ダメージ / 最大HPが最も高い敵に{successRate}%の確率で出血を付与,Deal damage to the enemy with the lowest PHY equal to 40 ~ 50% of this hero's INT. / {successRate}% chance to inflict Bleed on the enemy with the highest Max HP.,,
17075,グラス.RepS,Glasses.RepS,Image/Extensions/17075.png,replica,false,75,グラス,Glasses,RepS,Legacy,108,42,18,8,ゲイズ S,Gaze S,PHYが最も高い味方のPHYを対象のPHY増加量の16%アップ / HPが最も低い味方のHPをPHY回復係数の35 ~ 45%回復 / 敵全体のINTを対象のINT増加量の25%ダウン,Increase the PHY of the ally with the highest PHY by 16% of target's PHY increase. / Heal the ally with the lowest HP for 35 ~ 45% of PHY Healing Coefficient. / Decrease the INT of all enemies by 25% of target's INT increase.,,
17079,スタッフ.RepS,Staff.RepS,Image/Extensions/17079.png,replica,false,79,スタッフ,Staff,RepS,Legacy,105,52,0,17,ボウジュツS,Bōjutsu S,先頭の敵に自身のPHYの30%ダメージ / 最後尾の敵に自身のPHYの25 ~ 30%ダメージ / 自身のPHYを味方全体のINT増加量合計の8%アップ,Deal damage to the first enemy equal to 30% of this hero's PHY. / Deal damage to the last enemy equal to 25 ~ 30% of this hero's PHY. / Increase this hero's PHY by 8% of the total INT increase of all allies.,,
17080,ホーキ.RepS,Broomstick.RepS,Image/Extensions/17080.png,replica,false,80,ホーキ,Broomstick,RepS,Legacy,42,0,64,26,ワイプアウトS,Wipe out S,敵全体に自身のINTの20 ~ 30%ダメージ / 最大HPが最も高い敵に自身のAGI増加量の18%ダメージ,Deal damage to all enemies equal to 20 ~ 30% of this hero's INT. / Deal damage to the enemy with the highest Max HP equal to 18% of this hero's AGI increase.,,
17081,ヨロイ.RepS,Yoroi.RepS,Image/Extensions/17081.png,replica,false,81,ヨロイ,Yoroi,RepS,Legacy,132,30,30,0,カッチュウS,Katchū S,自身のPHYを自身のPHYの15%アップ / 自身のINTを自身のINTの15%アップ / 自身のAGIを自身のPHY/INT/AGI増加量合計の10%ダウン,Increase this hero's PHY by 15% of this hero's PHY. / Increase this hero's INT by 15% of this hero's INT. / Decrease this hero's AGI by 10% of the total PHY/INT/AGI increase of this hero.,,
17082,ツインブレード.RepS,Twin Blade.RepS,Image/Extensions/17082.png,replica,false,82,ツインブレード,Twin Blade,RepS,Legacy,0,75,0,29,デュアルスラッシュS,Dual Slash S,PHYが最も低い敵に自身のPHYの40 ~ 45%ダメージ / PHYが最も低い敵に自身のPHYの10 ~ 15%ダメージ / 最後尾の味方のPHYを自身のPHYの5%アップ,Deal damage to the enemy with the lowest PHY equal to 40 ~ 45% of this hero's PHY. / Deal damage to the enemy with the lowest PHY equal to 10 ~ 15% of this hero's PHY. / Increase the last ally's PHY by 5% of this hero's PHY.,,
17086,アンモナイト.RepS,Ammonite.RepS,Image/Extensions/17086.png,replica,false,86,アンモナイト,Ammonite,RepS,Legacy,51,0,35,52,アンモS,Ammo S,敵全体のPHY/INTの高い方を自身のINTの6 ~ 7%ダウン,Decrease the higher PHY/INT of all enemies by 6 ~ 7% of this hero's INT.,,
17087,プテラノドン.RepS,Pteranodon.RepS,Image/Extensions/17087.png,replica,false,87,プテラノドン,Pteranodon,RepS,Legacy,84,67,0,9,プテラS,Ptera S,最大HPが最も高い敵に自身のPHYの80 ~ 85%ダメージ / 最大HPが最も高い敵に{successRate}%の確率で気絶を付与 / 自身に与えたダメージの10 ~ 20%ダメージ / 自身に{successRate}%の確率で気絶を付与,Deal damage to the enemy with the highest Max HP equal to 80 ~ 85% of this hero's PHY. / {successRate}% chance to inflict Stun on the enemy with the highest Max HP. / Deal damage to this hero equal to 10 ~ 20% of damage dealt. / {successRate}% chance to inflict Stun on this hero.,,
